"Date/Time","Date/Time","No.1","No.2","No.3"
"2025-10-03 15:06:22","45933.6294212963","63.3","62.4","36.9"
"2025-10-03 15:06:27","45933.6294791667","63.3","62.3","36.9"
"2025-10-03 15:06:32","45933.6295370370","63.3","62.3","36.9"
"2025-10-03 15:06:37","45933.6295949074","63.3","62.4","36.8"
"2025-10-03 15:06:42","45933.6296527778","63.4","62.4","36.8"
"2025-10-03 15:06:47","45933.6297106482","63.4","62.4","36.7"
"2025-10-03 15:06:52","45933.6297685185","63.4","62.4","36.6"
"2025-10-03 15:06:57","45933.6298263889","63.4","62.4","36.8"
"2025-10-03 15:07:02","45933.6298842593","63.4","62.4","36.7"
"2025-10-03 15:07:07","45933.6299421296","63.5","62.4","36.7"
"2025-10-03 15:07:12","45933.6300000000","63.4","62.4","36.6"
"2025-10-03 15:07:17","45933.6300578704","63.4","62.4","36.5"
"2025-10-03 15:07:22","45933.6301157407","63.5","62.4","36.4"
"2025-10-03 15:07:27","45933.6301736111","63.4","62.4","36.4"
"2025-10-03 15:07:32","45933.6302314815","63.4","62.4","36.4"
"2025-10-03 15:07:37","45933.6302893519","63.4","62.4","36.4"
"2025-10-03 15:07:42","45933.6303472222","63.5","62.4","36.3"
"2025-10-03 15:07:47","45933.6304050926","63.5","62.4","36.4"
"2025-10-03 15:07:52","45933.6304629630","63.5","62.4","36.3"
"2025-10-03 15:07:57","45933.6305208333","63.5","62.4","36.2"
"2025-10-03 15:08:02","45933.6305787037","63.5","62.5","36.4"
"2025-10-03 15:08:07","45933.6306365741","63.5","62.4","36.2"
"2025-10-03 15:08:12","45933.6306944444","63.5","62.4","36.2"
"2025-10-03 15:08:17","45933.6307523148","63.5","62.4","36.2"
"2025-10-03 15:08:22","45933.6308101852","63.6","62.5","36.3"
"2025-10-03 15:08:27","45933.6308680556","63.5","62.4","36.3"
"2025-10-03 15:08:32","45933.6309259259","63.5","62.4","36.4"
"2025-10-03 15:08:37","45933.6309837963","63.5","62.4","36.4"
"2025-10-03 15:08:42","45933.6310416667","63.5","62.4","36.4"
"2025-10-03 15:08:47","45933.6310995370","63.6","62.5","36.4"
"2025-10-03 15:08:52","45933.6311574074","63.6","62.5","36.4"
"2025-10-03 15:08:57","45933.6312152778","63.6","62.5","36.2"
"2025-10-03 15:09:02","45933.6312731481","63.6","62.5","36.3"
"2025-10-03 15:09:07","45933.6313310185","63.6","62.5","36.4"
"2025-10-03 15:09:12","45933.6313888889","63.6","62.5","36.3"
"2025-10-03 15:09:17","45933.6314467593","63.6","62.5","36.3"
"2025-10-03 15:09:22","45933.6315046296","63.7","62.5","36.3"
"2025-10-03 15:09:27","45933.6315625000","63.7","62.5","36.3"
"2025-10-03 15:09:32","45933.6316203704","63.7","62.5","36.3"
"2025-10-03 15:09:37","45933.6316782407","63.7","62.5","36.2"
"2025-10-03 15:09:42","45933.6317361111","63.7","62.6","36.3"
"2025-10-03 15:09:47","45933.6317939815","63.7","62.6","36.3"
"2025-10-03 15:09:52","45933.6318518519","63.6","62.5","36.1"
"2025-10-03 15:09:57","45933.6319097222","63.7","62.5","36.1"
"2025-10-03 15:10:02","45933.6319675926","63.7","62.5","36.1"
"2025-10-03 15:10:07","45933.6320254630","63.7","62.5","36.0"
"2025-10-03 15:10:12","45933.6320833333","63.7","62.6","36.1"
"2025-10-03 15:10:17","45933.6321412037","63.7","62.6","36.1"
"2025-10-03 15:10:22","45933.6321990741","63.7","62.6","36.1"
"2025-10-03 15:10:27","45933.6322569444","63.7","62.6","36.1"
"2025-10-03 15:10:32","45933.6323148148","63.7","62.6","36.2"
"2025-10-03 15:10:37","45933.6323726852","63.8","62.6","36.2"
"2025-10-03 15:10:42","45933.6324305556","63.8","62.6","36.3"
"2025-10-03 15:10:47","45933.6324884259","63.7","62.6","36.3"
"2025-10-03 15:10:52","45933.6325462963","63.7","62.5","36.3"
"2025-10-03 15:10:57","45933.6326041667","63.6","62.4","36.3"
"2025-10-03 15:11:02","45933.6326620370","63.6","62.5","36.3"
"2025-10-03 15:11:07","45933.6327199074","63.6","62.5","36.3"
"2025-10-03 15:11:12","45933.6327777778","63.7","62.6","36.3"
"2025-10-03 15:11:17","45933.6328356481","63.7","62.6","36.3"
"2025-10-03 15:11:22","45933.6328935185","63.7","62.6","36.2"
"2025-10-03 15:11:27","45933.6329513889","63.7","62.6","36.2"
"2025-10-03 15:11:32","45933.6330092593","63.6","62.6","36.1"
"2025-10-03 15:11:37","45933.6330671296","63.6","62.6","35.9"
"2025-10-03 15:11:42","45933.6331250000","63.6","62.7","35.9"
"2025-10-03 15:11:47","45933.6331828704","63.6","62.6","35.9"
"2025-10-03 15:11:52","45933.6332407407","63.6","62.6","35.8"
"2025-10-03 15:11:57","45933.6332986111","63.6","62.6","35.9"
"2025-10-03 15:12:02","45933.6333564815","63.6","62.7","36.0"
"2025-10-03 15:12:07","45933.6334143519","63.5","62.6","35.9"
"2025-10-03 15:12:12","45933.6334722222","63.6","62.6","35.9"
"2025-10-03 15:12:17","45933.6335300926","63.6","62.6","36.0"
"2025-10-03 15:12:22","45933.6335879630","63.6","62.6","36.0"
"2025-10-03 15:12:27","45933.6336458333","63.6","62.7","36.0"
"2025-10-03 15:12:32","45933.6337037037","63.6","62.7","36.1"
"2025-10-03 15:12:37","45933.6337615741","63.6","62.7","36.0"
"2025-10-03 15:12:42","45933.6338194444","63.6","62.7","35.9"
"2025-10-03 15:12:47","45933.6338773148","63.6","62.7","35.9"
"2025-10-03 15:12:52","45933.6339351852","63.6","62.7","36.0"
"2025-10-03 15:12:57","45933.6339930556","63.6","62.7","36.1"
"2025-10-03 15:13:02","45933.6340509259","63.6","62.7","36.0"
"2025-10-03 15:13:07","45933.6341087963","63.6","62.7","36.1"
"2025-10-03 15:13:12","45933.6341666667","63.5","62.7","36.0"
"2025-10-03 15:13:17","45933.6342245370","63.6","62.7","35.8"
"2025-10-03 15:13:22","45933.6342824074","63.6","62.7","35.8"
"2025-10-03 15:13:27","45933.6343402778","63.6","62.7","35.8"
"2025-10-03 15:13:32","45933.6343981481","63.5","62.7","35.8"
"2025-10-03 15:13:37","45933.6344560185","63.5","62.7","35.9"
"2025-10-03 15:13:42","45933.6345138889","63.6","62.7","36.0"
"2025-10-03 15:13:47","45933.6345717593","63.6","62.8","35.8"
"2025-10-03 15:13:52","45933.6346296296","63.6","62.8","35.8"
"2025-10-03 15:13:57","45933.6346875000","63.5","62.7","35.6"
"2025-10-03 15:14:02","45933.6347453704","63.5","62.7","35.7"
"2025-10-03 15:14:07","45933.6348032407","63.6","62.8","35.5"
"2025-10-03 15:14:12","45933.6348611111","63.6","62.8","35.7"
"2025-10-03 15:14:17","45933.6349189815","63.5","62.7","35.7"
"2025-10-03 15:14:22","45933.6349768518","63.6","62.7","35.7"
"2025-10-03 15:14:27","45933.6350347222","63.6","62.8","35.6"
"2025-10-03 15:14:32","45933.6350925926","63.6","62.8","35.6"
"2025-10-03 15:14:37","45933.6351504630","63.5","62.7","35.5"
"2025-10-03 15:14:42","45933.6352083333","63.5","62.7","35.5"
"2025-10-03 15:14:47","45933.6352662037","63.5","62.7","35.4"
"2025-10-03 15:14:52","45933.6353240741","63.5","62.7","35.4"
"2025-10-03 15:14:57","45933.6353819444","63.6","62.7","35.4"
"2025-10-03 15:15:02","45933.6354398148","63.6","62.7","35.3"
"2025-10-03 15:15:07","45933.6354976852","63.6","62.7","35.4"
"2025-10-03 15:15:12","45933.6355555556","63.6","62.7","35.4"
"2025-10-03 15:15:17","45933.6356134259","63.6","62.8","35.4"
"2025-10-03 15:15:22","45933.6356712963","63.6","62.8","35.4"
"2025-10-03 15:15:27","45933.6357291667","63.6","62.7","35.4"
"2025-10-03 15:15:32","45933.6357870370","63.6","62.8","35.3"
"2025-10-03 15:15:37","45933.6358449074","63.6","62.8","35.2"
"2025-10-03 15:15:42","45933.6359027778","63.6","62.8","35.4"
"2025-10-03 15:15:47","45933.6359606481","63.6","62.8","35.3"
"2025-10-03 15:15:52","45933.6360185185","63.6","62.8","35.3"
"2025-10-03 15:15:57","45933.6360763889","63.6","62.8","35.2"
"2025-10-03 15:16:02","45933.6361342593","63.6","62.8","35.1"
"2025-10-03 15:16:07","45933.6361921296","63.6","62.8","35.1"
"2025-10-03 15:16:12","45933.6362500000","63.6","62.7","35.2"
"2025-10-03 15:16:17","45933.6363078704","63.6","62.7","35.3"
"2025-10-03 15:16:22","45933.6363657407","63.6","62.7","35.3"
"2025-10-03 15:16:27","45933.6364236111","63.7","62.8","35.3"
"2025-10-03 15:16:32","45933.6364814815","63.7","62.9","35.2"
"2025-10-03 15:16:37","45933.6365393518","63.7","62.9","35.3"
"2025-10-03 15:16:42","45933.6365972222","63.6","62.8","35.1"
"2025-10-03 15:16:47","45933.6366550926","63.6","62.8","35.2"
"2025-10-03 15:16:52","45933.6367129630","63.6","62.8","35.3"
"2025-10-03 15:16:57","45933.6367708333","63.6","62.8","35.5"
"2025-10-03 15:17:02","45933.6368287037","63.6","62.8","35.5"
"2025-10-03 15:17:07","45933.6368865741","63.6","62.8","35.5"
"2025-10-03 15:17:12","45933.6369444444","63.6","62.8","35.4"
"2025-10-03 15:17:17","45933.6370023148","63.6","62.8","35.4"
"2025-10-03 15:17:22","45933.6370601852","63.6","62.8","35.4"
"2025-10-03 15:17:27","45933.6371180556","63.6","62.8","35.5"
"2025-10-03 15:17:32","45933.6371759259","63.6","62.8","35.4"
"2025-10-03 15:17:37","45933.6372337963","63.6","62.8","35.4"
"2025-10-03 15:17:42","45933.6372916667","63.6","62.8","35.4"
"2025-10-03 15:17:47","45933.6373495370","63.6","62.8","35.5"
"2025-10-03 15:17:52","45933.6374074074","63.6","62.8","35.4"
"2025-10-03 15:17:57","45933.6374652778","63.6","62.7","35.3"
"2025-10-03 15:18:02","45933.6375231482","63.6","62.7","35.1"
"2025-10-03 15:18:07","45933.6375810185","63.6","62.7","35.2"
"2025-10-03 15:18:12","45933.6376388889","63.6","62.8","35.2"
"2025-10-03 15:18:17","45933.6376967593","63.6","62.8","35.2"
"2025-10-03 15:18:22","45933.6377546296","63.6","62.8","35.2"
"2025-10-03 15:18:27","45933.6378125000","63.6","62.8","35.3"
"2025-10-03 15:18:32","45933.6378703704","63.6","62.8","35.3"
"2025-10-03 15:18:37","45933.6379282407","63.6","62.7","35.4"
"2025-10-03 15:18:42","45933.6379861111","63.5","62.7","35.3"
"2025-10-03 15:18:47","45933.6380439815","63.6","62.7","35.3"
"2025-10-03 15:18:52","45933.6381018519","63.6","62.7","35.4"
"2025-10-03 15:18:57","45933.6381597222","63.5","62.7","35.3"
"2025-10-03 15:19:02","45933.6382175926","63.5","62.7","35.3"
"2025-10-03 15:19:07","45933.6382754630","63.6","62.7","35.2"
"2025-10-03 15:19:12","45933.6383333333","63.6","62.8","35.3"
"2025-10-03 15:19:17","45933.6383912037","63.6","62.8","35.2"
"2025-10-03 15:19:22","45933.6384490741","63.6","62.8","35.2"
"2025-10-03 15:19:27","45933.6385069444","63.6","62.8","35.2"
"2025-10-03 15:19:32","45933.6385648148","63.6","62.8","35.1"
"2025-10-03 15:19:37","45933.6386226852","63.6","62.8","35.1"
"2025-10-03 15:19:42","45933.6386805556","63.6","62.8","35.2"
"2025-10-03 15:19:47","45933.6387384259","63.6","62.8","35.2"
"2025-10-03 15:19:52","45933.6387962963","63.6","62.8","35.2"
"2025-10-03 15:19:57","45933.6388541667","63.6","62.8","35.2"
"2025-10-03 15:20:02","45933.6389120370","63.6","62.8","35.2"
"2025-10-03 15:20:07","45933.6389699074","63.6","62.8","35.2"
"2025-10-03 15:20:12","45933.6390277778","63.6","62.7","35.2"
"2025-10-03 15:20:17","45933.6390856481","63.6","62.7","35.2"
"2025-10-03 15:20:22","45933.6391435185","63.6","62.7","35.3"
"2025-10-03 15:20:27","45933.6392013889","63.5","62.7","35.3"
"2025-10-03 15:20:32","45933.6392592593","63.5","62.7","35.4"
"2025-10-03 15:20:37","45933.6393171296","63.6","62.7","35.5"
"2025-10-03 15:20:42","45933.6393750000","63.5","62.7","35.6"
"2025-10-03 15:20:47","45933.6394328704","63.5","62.7","35.7"
"2025-10-03 15:20:52","45933.6394907407","63.5","62.6","35.7"
"2025-10-03 15:20:57","45933.6395486111","63.5","62.6","35.7"
"2025-10-03 15:21:02","45933.6396064815","63.5","62.7","35.8"
"2025-10-03 15:21:07","45933.6396643519","63.5","62.7","35.8"
"2025-10-03 15:21:12","45933.6397222222","63.5","62.7","35.8"
"2025-10-03 15:21:17","45933.6397800926","63.5","62.6","35.9"
"2025-10-03 15:21:22","45933.6398379630","63.5","62.7","35.9"
"2025-10-03 15:21:27","45933.6398958333","63.5","62.7","35.8"
"2025-10-03 15:21:32","45933.6399537037","63.2","62.4","35.8"
"2025-10-03 15:21:37","45933.6400115741","62.7","61.9","35.8"
"2025-10-03 15:21:42","45933.6400694444","62.2","61.2","35.9"
"2025-10-03 15:21:47","45933.6401273148","61.6","60.7","35.9"
"2025-10-03 15:21:52","45933.6401851852","61.1","60.2","36.0"
"2025-10-03 15:21:57","45933.6402430556","60.7","59.9","36.0"
"2025-10-03 15:22:02","45933.6403009259","60.2","59.6","36.0"
"2025-10-03 15:22:07","45933.6403587963","59.9","59.5","36.1"
"2025-10-03 15:22:12","45933.6404166667","59.7","59.4","36.1"
"2025-10-03 15:22:17","45933.6404745370","59.7","59.4","36.2"
"2025-10-03 15:22:22","45933.6405324074","59.7","59.3","36.2"
"2025-10-03 15:22:27","45933.6405902778","59.7","59.3","36.2"
"2025-10-03 15:22:32","45933.6406481481","59.8","59.4","36.1"
"2025-10-03 15:22:37","45933.6407060185","59.9","59.4","36.1"
"2025-10-03 15:22:42","45933.6407638889","59.9","59.5","36.2"
"2025-10-03 15:22:47","45933.6408217593","60.0","59.7","36.2"
"2025-10-03 15:22:52","45933.6408796296","60.1","59.7","36.3"
"2025-10-03 15:22:57","45933.6409375000","60.0","59.7","36.3"
"2025-10-03 15:23:02","45933.6409953704","60.0","59.7","36.4"
"2025-10-03 15:23:07","45933.6410532407","60.0","59.8","36.2"
"2025-10-03 15:23:12","45933.6411111111","60.1","59.8","36.2"
"2025-10-03 15:23:17","45933.6411689815","60.1","59.9","36.1"
"2025-10-03 15:23:22","45933.6412268519","60.2","59.9","36.2"
"2025-10-03 15:23:27","45933.6412847222","60.2","59.9","36.2"
"2025-10-03 15:23:32","45933.6413425926","60.2","60.0","36.4"
"2025-10-03 15:23:37","45933.6414004630","60.2","60.1","36.4"
"2025-10-03 15:23:42","45933.6414583333","60.3","60.1","36.3"
"2025-10-03 15:23:47","45933.6415162037","60.3","60.1","36.3"
"2025-10-03 15:23:52","45933.6415740741","60.4","60.2","36.3"
"2025-10-03 15:23:57","45933.6416319444","60.4","60.2","36.3"
"2025-10-03 15:24:02","45933.6416898148","60.5","60.3","36.2"
"2025-10-03 15:24:07","45933.6417476852","60.5","60.3","36.1"
"2025-10-03 15:24:12","45933.6418055556","60.5","60.4","36.1"
"2025-10-03 15:24:17","45933.6418634259","60.4","60.3","36.1"
"2025-10-03 15:24:22","45933.6419212963","60.4","60.4","36.1"
"2025-10-03 15:24:27","45933.6419791667","60.5","60.4","36.2"
"2025-10-03 15:24:32","45933.6420370370","60.5","60.4","36.3"
"2025-10-03 15:24:37","45933.6420949074","60.6","60.5","36.4"
"2025-10-03 15:24:42","45933.6421527778","60.6","60.5","36.3"
"2025-10-03 15:24:47","45933.6422106481","60.8","60.6","36.4"
"2025-10-03 15:24:52","45933.6422685185","60.8","60.6","36.4"
"2025-10-03 15:24:57","45933.6423263889","60.9","60.6","36.4"
"2025-10-03 15:25:02","45933.6423842593","60.9","60.7","36.4"
"2025-10-03 15:25:07","45933.6424421296","61.0","60.8","36.5"
"2025-10-03 15:25:12","45933.6425000000","61.0","60.8","36.5"
"2025-10-03 15:25:17","45933.6425578704","61.1","60.8","36.4"
"2025-10-03 15:25:22","45933.6426157407","61.1","60.8","36.3"
"2025-10-03 15:25:27","45933.6426736111","61.1","60.9","36.4"
"2025-10-03 15:25:32","45933.6427314815","61.1","61.0","36.3"
"2025-10-03 15:25:37","45933.6427893518","61.0","61.0","36.3"
"2025-10-03 15:25:42","45933.6428472222","60.9","60.9","36.4"
"2025-10-03 15:25:47","45933.6429050926","60.9","60.9","36.3"
"2025-10-03 15:25:52","45933.6429629630","61.0","60.9","36.4"
"2025-10-03 15:25:57","45933.6430208333","61.1","61.0","36.5"
"2025-10-03 15:26:02","45933.6430787037","61.2","61.1","36.4"
"2025-10-03 15:26:07","45933.6431365741","61.2","61.1","36.4"
"2025-10-03 15:26:12","45933.6431944444","61.2","61.1","36.5"
"2025-10-03 15:26:17","45933.6432523148","61.1","61.1","36.5"
"2025-10-03 15:26:22","45933.6433101852","61.1","61.1","36.5"
"2025-10-03 15:26:27","45933.6433680556","61.1","61.1","36.4"
"2025-10-03 15:26:32","45933.6434259259","61.2","61.2","36.5"
"2025-10-03 15:26:37","45933.6434837963","61.2","61.2","36.5"
"2025-10-03 15:26:42","45933.6435416667","61.2","61.2","36.5"
"2025-10-03 15:26:47","45933.6435995370","61.1","61.2","36.5"
"2025-10-03 15:26:52","45933.6436574074","61.1","61.2","36.7"
"2025-10-03 15:26:57","45933.6437152778","61.1","61.3","36.7"
"2025-10-03 15:27:02","45933.6437731481","61.1","61.3","36.6"
"2025-10-03 15:27:07","45933.6438310185","61.2","61.3","36.5"
"2025-10-03 15:27:12","45933.6438888889","61.2","61.3","36.5"
"2025-10-03 15:27:17","45933.6439467593","61.2","61.3","36.4"
"2025-10-03 15:27:22","45933.6440046296","61.2","61.3","36.5"
"2025-10-03 15:27:27","45933.6440625000","61.2","61.4","36.4"
"2025-10-03 15:27:32","45933.6441203704","61.2","61.4","36.4"
"2025-10-03 15:27:37","45933.6441782407","61.2","61.4","36.3"
"2025-10-03 15:27:42","45933.6442361111","61.3","61.4","36.5"
"2025-10-03 15:27:47","45933.6442939815","61.3","61.4","36.4"
"2025-10-03 15:27:52","45933.6443518518","61.4","61.4","36.5"
"2025-10-03 15:27:57","45933.6444097222","61.4","61.4","36.5"
"2025-10-03 15:28:02","45933.6444675926","61.4","61.5","36.5"
"2025-10-03 15:28:07","45933.6445254630","61.4","61.5","36.4"
"2025-10-03 15:28:12","45933.6445833333","61.4","61.5","36.4"
"2025-10-03 15:28:17","45933.6446412037","61.3","61.5","36.4"
"2025-10-03 15:28:22","45933.6446990741","61.3","61.5","36.4"
"2025-10-03 15:28:27","45933.6447569444","61.3","61.5","36.4"
"2025-10-03 15:28:32","45933.6448148148","61.3","61.5","36.4"
"2025-10-03 15:28:37","45933.6448726852","61.3","61.5","36.4"
"2025-10-03 15:28:42","45933.6449305556","61.4","61.5","36.4"
"2025-10-03 15:28:47","45933.6449884259","61.4","61.5","36.3"
"2025-10-03 15:28:52","45933.6450462963","61.4","61.6","36.3"
"2025-10-03 15:28:57","45933.6451041667","61.5","61.6","36.3"
"2025-10-03 15:29:02","45933.6451620370","61.5","61.6","36.2"
"2025-10-03 15:29:07","45933.6452199074","61.5","61.6","36.2"
"2025-10-03 15:29:12","45933.6452777778","61.5","61.6","36.3"
"2025-10-03 15:29:17","45933.6453356482","61.5","61.6","36.3"
"2025-10-03 15:29:22","45933.6453935185","61.5","61.6","36.4"
"2025-10-03 15:29:27","45933.6454513889","61.6","61.7","36.5"
"2025-10-03 15:29:32","45933.6455092593","61.6","61.6","36.6"
"2025-10-03 15:29:37","45933.6455671296","61.6","61.6","36.6"
"2025-10-03 15:29:42","45933.6456250000","61.6","61.6","36.7"
"2025-10-03 15:29:47","45933.6456828704","61.7","61.6","36.7"
"2025-10-03 15:29:52","45933.6457407407","61.8","61.7","36.8"
"2025-10-03 15:29:57","45933.6457986111","61.8","61.7","36.7"
"2025-10-03 15:30:02","45933.6458564815","61.8","61.7","36.7"
"2025-10-03 15:30:07","45933.6459143519","61.8","61.7","36.9"
"2025-10-03 15:30:12","45933.6459722222","61.9","61.7","36.9"
"2025-10-03 15:30:17","45933.6460300926","61.9","61.7","36.9"
"2025-10-03 15:30:22","45933.6460879630","61.9","61.7","36.9"
"2025-10-03 15:30:27","45933.6461458333","61.9","61.8","36.9"
"2025-10-03 15:30:32","45933.6462037037","61.9","61.8","36.8"
"2025-10-03 15:30:37","45933.6462615741","61.9","61.7","36.8"
"2025-10-03 15:30:42","45933.6463194444","61.7","61.7","36.8"
"2025-10-03 15:30:47","45933.6463773148","61.7","61.7","36.9"
"2025-10-03 15:30:52","45933.6464351852","61.8","61.8","36.9"
"2025-10-03 15:30:57","45933.6464930556","61.8","61.8","37.0"
"2025-10-03 15:31:02","45933.6465509259","61.8","61.7","37.0"
"2025-10-03 15:31:07","45933.6466087963","61.8","61.7","37.1"
"2025-10-03 15:31:12","45933.6466666667","61.8","61.7","37.1"
"2025-10-03 15:31:17","45933.6467245370","61.9","61.7","37.2"
"2025-10-03 15:31:22","45933.6467824074","61.9","61.7","37.1"
"2025-10-03 15:31:27","45933.6468402778","61.9","61.6","37.1"
"2025-10-03 15:31:32","45933.6468981481","62.0","61.7","37.1"
"2025-10-03 15:31:37","45933.6469560185","62.0","61.7","37.2"
"2025-10-03 15:31:42","45933.6470138889","61.9","61.7","37.1"
"2025-10-03 15:31:47","45933.6470717593","61.8","61.7","37.2"
"2025-10-03 15:31:52","45933.6471296296","61.7","61.6","37.1"
"2025-10-03 15:31:57","45933.6471875000","61.7","61.6","37.2"
"2025-10-03 15:32:02","45933.6472453704","61.7","61.6","37.2"
"2025-10-03 15:32:07","45933.6473032407","61.7","61.6","37.2"
"2025-10-03 15:32:12","45933.6473611111","61.8","61.5","37.2"
"2025-10-03 15:32:17","45933.6474189815","61.8","61.5","37.3"
"2025-10-03 15:32:22","45933.6474768519","62.0","61.6","37.5"
"2025-10-03 15:32:27","45933.6475347222","62.0","61.6","37.5"
"2025-10-03 15:32:32","45933.6475925926","62.0","61.5","37.5"
"2025-10-03 15:32:37","45933.6476504630","62.0","61.5","37.5"
"2025-10-03 15:32:42","45933.6477083333","62.1","61.6","37.5"
"2025-10-03 15:32:47","45933.6477662037","62.1","61.5","37.5"
"2025-10-03 15:32:52","45933.6478240741","62.2","61.6","37.7"
"2025-10-03 15:32:57","45933.6478819444","62.1","61.5","37.6"
"2025-10-03 15:33:02","45933.6479398148","62.1","61.5","37.6"
"2025-10-03 15:33:07","45933.6479976852","62.2","61.6","37.6"
"2025-10-03 15:33:12","45933.6480555556","62.2","61.6","37.6"
"2025-10-03 15:33:17","45933.6481134259","62.2","61.6","37.6"
"2025-10-03 15:33:22","45933.6481712963","62.2","61.6","37.6"
"2025-10-03 15:33:27","45933.6482291667","62.1","61.6","37.6"
"2025-10-03 15:33:32","45933.6482870370","62.1","61.6","37.6"
"2025-10-03 15:33:37","45933.6483449074","62.1","61.5","37.6"
"2025-10-03 15:33:42","45933.6484027778","62.1","61.5","37.7"
"2025-10-03 15:33:47","45933.6484606481","62.2","61.6","37.7"
"2025-10-03 15:33:52","45933.6485185185","62.2","61.5","37.7"
"2025-10-03 15:33:57","45933.6485763889","62.2","61.5","37.7"
"2025-10-03 15:34:02","45933.6486342593","62.3","61.5","37.7"
"2025-10-03 15:34:07","45933.6486921296","62.2","61.5","37.6"
"2025-10-03 15:34:12","45933.6487500000","62.2","61.5","37.7"
"2025-10-03 15:34:17","45933.6488078704","62.3","61.6","37.8"
"2025-10-03 15:34:22","45933.6488657407","62.3","61.5","37.8"
"2025-10-03 15:34:27","45933.6489236111","62.3","61.5","37.8"
"2025-10-03 15:34:32","45933.6489814815","62.3","61.5","37.9"
"2025-10-03 15:34:37","45933.6490393519","62.4","61.6","38.0"
"2025-10-03 15:34:42","45933.6490972222","62.3","61.5","37.8"
"2025-10-03 15:34:47","45933.6491550926","62.3","61.5","37.8"
"2025-10-03 15:34:52","45933.6492129630","62.3","61.5","37.8"
"2025-10-03 15:34:57","45933.6492708333","62.4","61.6","37.8"
"2025-10-03 15:35:02","45933.6493287037","62.4","61.6","37.8"
"2025-10-03 15:35:07","45933.6493865741","62.4","61.6","37.9"
"2025-10-03 15:35:12","45933.6494444444","62.4","61.5","37.9"
"2025-10-03 15:35:17","45933.6495023148","62.4","61.5","37.9"
"2025-10-03 15:35:22","45933.6495601852","62.4","61.5","38.0"
"2025-10-03 15:35:27","45933.6496180556","62.4","61.5","37.9"
